AÑO,MES,MAQUINA,CENTRAL,AGENTE,AGENTE DESCRIPCION,REGION,PROVINCIA,PAIS,TIPO MAQUINA,FUENTE GENERACION,TECNOLOGIA,CATEGORIA HIDRAULICA,CATEGORIA REGION,GENERACION NETA
2020,1/8/2020,OLPADI01,OLPA,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"0,0"
2020,1/8/2020,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,LA RIOJA,Argentina,TURBO GAS,Térmica,TG,,Noa,"2.091,4"
2020,1/8/2020,MATETG01,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG02,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG03,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG04,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG05,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG06,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG07,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG08,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG09,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,MATETG10,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,BRAGTG03,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.759,0"
2020,1/8/2020,BRAGTG04,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.436,5"
2020,1/8/2020,ZAPATG01,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"34,6"
2020,1/8/2020,ZAPATG02,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"35,1"
2020,1/8/2020,ZAPATG03,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"35,6"
2020,1/8/2020,ZAPATG04,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"35,0"
2020,1/8/2020,MDPATG23,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"9.960,9"
2020,1/8/2020,MDPATG24,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"7.629,1"
2020,1/8/2020,SERTTG01,SERT,CTRTERCG,CT RIO TERCERO II - SoENERGY,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"337,7"
2020,1/8/2020,SAL2TG01,SAL2,CTSALT2G,CT SALTO 2 - SoENERGY,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"5.662,4"
2020,1/8/2020,ROJOTG01,ROJO,CTGROJOG,CT GENERAL ROJO,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"25.742,2"
2020,1/8/2020,ROJOTG02,ROJO,CTGROJOG,CT GENERAL ROJO,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"25.487,0"
2020,1/8/2020,ROJOTG03,ROJO,CTGROJOG,CT GENERAL ROJO,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"26.238,6"
2020,1/8/2020,CAIMDI01,CAIM,CTCAIMAG,CT CAIMANCITO -SULLAIR,NOROESTE,JUJUY,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"1.920,2"
2020,1/8/2020,BRAGTG05,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.994,9"
2020,1/8/2020,BRAGTG06,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"2.659,7"
2020,1/8/2020,CAIMDI02,CAIM,CTCAIMAG,CT CAIMANCITO -SULLAIR,NOROESTE,JUJUY,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"1.825,5"
2020,1/8/2020,CAIMDI03,CAIM,CTCAIMAG,CT CAIMANCITO -SULLAIR,NOROESTE,JUJUY,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"1.739,5"
2020,1/8/2020,CAIMDI04,CAIM,CTCAIMAG,CT CAIMANCITO -SULLAIR,NOROESTE,JUJUY,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"1.762,1"
2020,1/8/2020,CAIMDI05,CAIM,CTCAIMAG,CT CAIMANCITO -SULLAIR,NOROESTE,JUJUY,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"1.768,4"
2020,1/8/2020,MMARTG06,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/8/2020,MMARTG07,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,TG,,Centro,"0,0"
2020,1/8/2020,LDLATG05,LDLA,CTLLATAG,CT LOMA DE LA LATA II(NEUQEUN),COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"12.864,3"
2020,1/8/2020,PERZDI01,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.436,6"
2020,1/8/2020,CGOMDI01,CGOM,CTCGOMEG,CT CAÑADA DE GOMEZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.201,2"
2020,1/8/2020,OCAMDI01,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"90,5"
2020,1/8/2020,CGOMDI02,CGOM,CTCGOMEG,CT CAÑADA DE GOMEZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.206,0"
2020,1/8/2020,CGOMDI03,CGOM,CTCGOMEG,CT CAÑADA DE GOMEZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.179,8"
2020,1/8/2020,CGOMDI04,CGOM,CTCGOMEG,CT CAÑADA DE GOMEZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.161,2"
2020,1/8/2020,OCAMDI02,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"213,2"
2020,1/8/2020,OCAMDI03,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"213,6"
2020,1/8/2020,OCAMDI04,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"212,7"
2020,1/8/2020,OCAMDI05,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"212,7"
2020,1/8/2020,PERZDI02,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.472,7"
2020,1/8/2020,PERZDI03,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.324,8"
2020,1/8/2020,PERZDI04,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.434,4"
2020,1/8/2020,PERZDI05,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.434,7"
2020,1/8/2020,PERZDI06,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.446,1"
2020,1/8/2020,PERZDI07,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.429,1"
2020,1/8/2020,PERZDI08,PERZ,CTPEREZG,CT PEREZ - SECCO,LITORAL,SANTA FE,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"1.442,5"
2020,1/8/2020,ANCHDI01,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"2.362,7"
2020,1/8/2020,INDETG03,IND1,CTINDEPG,CT INDEPEND. ETAPA1 G MEDITERR,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"2.432,4"
2020,1/8/2020,BRC1DI01,BRC1,CBIORC1G,CENTRAL BIOELECTRICA R.CUARTO1,CENTRO,CORDOBA,Argentina,BIOGAS,Renovable,BIOG,,Centro,"1.256,1"
2020,1/8/2020,RESCHI,RESCHI,PAHRESCG,PAH RIO ESCONDIDO-PATAG,COMAHUE,RIO NEGRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,"1.646,3"
2020,1/8/2020,PILBDI01,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.340,4"
2020,1/8/2020,EZEITG01,EZEI,CTEZEI2G,CT EZEIZA ETAPA2 G MEDITERRANE,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.228,2"
2020,1/8/2020,EZEITG02,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.188,4"
2020,1/8/2020,EZEITG03,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.191,0"
2020,1/8/2020,PILBDI02,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.386,7"
2020,1/8/2020,PILBDI03,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.330,9"
2020,1/8/2020,PILBDI04,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.382,0"
2020,1/8/2020,PILBDI05,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.411,1"
2020,1/8/2020,PILBDI06,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,GRAN BS.AS.,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.433,4"
2020,1/8/2020,PESPTV01,PESP,ECOENERA,ECO-ENERGIA S.A.BIOMASA,NORESTE,MISIONES,Argentina,BIOMASA,Renovable,BIOM,,Nea,"1.712,6"
2020,1/8/2020,ANCHDI02,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"3.527,5"
2020,1/8/2020,ANCHDI03,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"3.435,3"
2020,1/8/2020,ANCHDI04,ANCH,CTANCHOG,CT ANCHORIS - METHAX,CUYO,MENDOZA,Argentina,MOTOR DIESEL,Térmica,DI,,Cuyo,"3.725,3"
2020,1/8/2020,LCAMTG01,LCAM,CTLCAMPG,CT LOMA CAMPANA 1 -YPF,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"65.016,6"
2020,1/8/2020,RAW3EO,RAW3EO,PERAWS3G,P.EOLICO RAWSON III - GENNEIA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"11.063,7"
2020,1/8/2020,VOBLTV01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,LITORAL,SANTA FE,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,"74.630,9"
2020,1/8/2020,LCA2TG01,LCA2,CTLCAM2G,CT LOMA CAMPANA 2 -Y-GEN ELECT,COMAHUE,NEUQUEN,Argentina,TURBO GAS,Térmica,TG,,Comahue,"61.251,3"
2020,1/8/2020,BBLMDI01,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.032,3"
2020,1/8/2020,SPEVDI01,SPEV,CADESPVG,ENERGIA AGRO S.A.U,LITORAL,SANTA FE,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,"938,0"
2020,1/8/2020,BBLMDI02,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.802,7"
2020,1/8/2020,BBLMDI03,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.814,8"
2020,1/8/2020,BBLMDI04,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.660,1"
2020,1/8/2020,BBLMDI05,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"2.437,1"
2020,1/8/2020,BBLMDI06,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"3.059,5"
2020,1/8/2020,ALUATG05,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"2.212,0"
2020,1/8/2020,ALUATG06,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,TG,,Patagonia,"2.809,3"
2020,1/8/2020,ALUATG07,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,"5.100,0"
2020,1/8/2020,ALUATG08,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO GAS,Térmica,CC,,Patagonia,"9.471,3"
2020,1/8/2020,LUJBTG01,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.866,0"
2020,1/8/2020,LUJBTG02,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.830,0"
2020,1/8/2020,RENOTG01,RENO,CTRENOVG,CT RENOVA - ALBANESI ENERGIA,LITORAL,SANTA FE,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,"109.131,8"
2020,1/8/2020,PEDRTG01,PEDR,CTSPEDRG,CT SAN PEDRO - SPI ENERGY SA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"915,5"
2020,1/8/2020,BRCHTG01,BRCH,CTBRACHG,CT BRACHO - Y-GEN ELECTRICA II,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"14.736,2"
2020,1/8/2020,MAT3TG01,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.184,0"
2020,1/8/2020,MAT3TG02,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.174,0"
2020,1/8/2020,MAT3TG03,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.111,3"
2020,1/8/2020,MAT3TG04,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.127,5"
2020,1/8/2020,ZARATG01,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.096,4"
2020,1/8/2020,ZARATG02,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.354,3"
2020,1/8/2020,BRKETG01,BRKE,CTBARKEG,CT BARKER,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"237,3"
2020,1/8/2020,BRKETG02,BRKE,CTBARKEG,CT BARKER,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"254,3"
2020,1/8/2020,BRKETG03,BRKE,CTBARKEG,CT BARKER,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"223,9"
2020,1/8/2020,ZARATG03,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"1.148,2"
2020,1/8/2020,ZARATG04,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"993,6"
2020,1/8/2020,PEDRTG02,PEDR,CTSPEDRG,CT SAN PEDRO - SPI ENERGY SA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"988,9"
2020,1/8/2020,INDETG04,IND2,CTINDE2G,CT INDEPEND. ETAPA2 G MEDITERR,NOROESTE,TUCUMAN,Argentina,TURBO GAS,Térmica,TG,,Noa,"2.091,9"
2020,1/8/2020,VMA2TG01,VMA2,CTVMARIG,CT VILLA MARIA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"26.161,1"
2020,1/8/2020,VMA2TG02,VMA2,CTVMARIG,CT VILLA MARIA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"25.865,9"
2020,1/8/2020,VMA2TG03,VMA2,CTVMARIG,CT VILLA MARIA,CENTRO,CORDOBA,Argentina,TURBO GAS,Térmica,CC,,Centro,"26.058,3"
2020,1/8/2020,BOLIDI01,BOLI,EDENBA1G,EDEN GENERACION,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"21,0"
2020,1/8/2020,MALLDI01,MALL,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"0,0"
2020,1/8/2020,NESPDI02,NESP,EDESAEGG,EMP.DIS.S.ESTERO GENERACION,NOROESTE,SGO.DEL ESTERO,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"649,3"
2020,1/8/2020,ALUATV01,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,PATAGONICA,CHUBUT,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,"3.390,4"
2020,1/8/2020,9JULDI01,9JUL,CMOREN1G,COOP. MNO. MORENO BS. AS.GENER,BUENOS AIRES,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,LVICDI01,LVIC,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"484,8"
2020,1/8/2020,MILADI01,MILA,EDELARFG,EDELAR GENERACION,NOROESTE,LA RIOJA,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,"32,0"
2020,1/8/2020,CORTEO,CORTEO,PECORTIG,P.EOLICO Ing.CEBREIRO exCORTI,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,"40.792,5"
2020,1/8/2020,PRODTV01,PROD,PRODEBIA,CT PRODEMAN BIOENERGÍA,CENTRO,CORDOBA,Argentina,BIOMASA,Renovable,BIOM,,Centro,"5.934,1"
2020,1/8/2020,MANAEO,MANAEO,PEMBEHRG,P.EOLICO MANANTIALES BEHR,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"50.961,7"
2020,1/8/2020,ROCATV01,ROCA,CTROCARG,CT ROCA SA,COMAHUE,RIO NEGRO,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,"31.332,4"
2020,1/8/2020,CALOFV,CALOFV,CFCALDEG,C.FOTOV.CALDENES DEL OESTE,CENTRO,SAN LUIS,Argentina,FOTOVOLTAICA,Renovable,SOL,,Centro,"4.447,5"
2020,1/8/2020,LCASEO,LCASEO,PECASTEG,P.EOLICO LA CASTELLANA,BUENOS AIRES,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,"43.286,4"
2020,1/8/2020,SJU2FV,SJU2FV,PFOTOSJG,PTA FOTOVOLTAICA S.JUAN I-EPSE,CUYO,SAN JUAN,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,"79,2"
2020,1/8/2020,ACHIEO,ACHIEO,PEACHIRG,P.EOLICO ACHIRAS,CENTRO,CORDOBA,Argentina,EOLICA,Renovable,EOL,,Centro,"18.755,2"
2020,1/8/2020,CUMBFV,CUMBFV,PFCUMBRG,PQUE FOTOVOLTAICO LA CUMBRE,CENTRO,SAN LUIS,Argentina,FOTOVOLTAICA,Renovable,SOL,,Centro,"4.264,7"
2020,1/8/2020,LLOMFV,LLOMFV,PFLOMITG,PQUE FOTOVOLTAICO LAS LOMITAS,CUYO,SAN JUAN,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,"305,7"
2020,1/8/2020,AESPTG04,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,"0,0"
2020,1/8/2020,GARAEO,GARAEO,PEGARAYG,P.EOLICO GARAYALDE,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"11.933,1"
2020,1/8/2020,CHEPFV,CHEPFV,PFCHEPEG,PARQUE SOLAR CHEPES,NOROESTE,LA RIOJA,Argentina,FOTOVOLTAICA,Renovable,SOL,,Noa,"269,9"
2020,1/8/2020,BRC2DI01,BRC2,CBIO2R1G,C.BIOELECT.R.CUARTO2 REN1,CENTRO,CORDOBA,Argentina,BIOGAS,Renovable,BIOG,,Centro,"830,9"
2020,1/8/2020,PMA1EO,PMA1EO,PEMADR1G,P.EOLICO MADRYN 1 GENNEIA,PATAGONICA,CHUBUT,Argentina,EOLICA,Renovable,EOL,,Patagonia,"33.414,6"
